chr1	104000001	152000000	HETD	chr1	114704469	114716894	NRAS
chr1	104000001	152000000	HETD	chr1	110338506	110346681	RBM15
chr1	104000001	152000000	HETD	chr1	117605934	117628372	TENT5C
chr1	104000001	152000000	HETD	chr1	150926263	150964744	SETDB1
chr1	104000001	152000000	HETD	chr1	151057758	151068497	MLLT11
chr1	104000001	152000000	HETD	chr1	114392777	114511160	TRIM33
chr1	104000001	152000000	HETD	chr1	119911553	120069626	NOTCH2
chr1	104000001	152000000	HETD	chr1	147541412	147626216	BCL9
chr1	104000001	152000000	HETD	chr1	150809705	150876768	ARNT
chr1	104000001	152000000	HETD	chr1	116372668	116410261	ATP1A1
chr1	104000001	152000000	HETD	chr1	148808181	149048286	PDE4DIP
chr1	152000001	235000000	GAIN	chr1	153457744	153460701	S100A7
chr1	152000001	235000000	GAIN	chr1	154155304	154194648	TPM3
chr1	152000001	235000000	GAIN	chr1	156815640	156881850	NTRK1
chr1	152000001	235000000	GAIN	chr1	157573749	157598080	FCRL4
chr1	152000001	235000000	GAIN	chr1	161663147	161678654	FCGR2B
chr1	152000001	235000000	GAIN	chr1	170662728	170739419	PRRX1
chr1	152000001	235000000	GAIN	chr1	186311652	186375693	TPR
chr1	152000001	235000000	GAIN	chr1	202007945	202017188	ELF3
chr1	152000001	235000000	GAIN	chr1	203305491	203309602	BTG2
chr1	152000001	235000000	GAIN	chr1	204516379	204558120	MDM4
chr1	152000001	235000000	GAIN	chr1	205597556	205631962	ELK4
chr1	152000001	235000000	GAIN	chr1	205657851	205680459	SLC45A3
chr1	152000001	235000000	GAIN	chr1	226061851	226072001	H3F3A
chr1	152000001	235000000	GAIN	chr1	156082573	156140089	LMNA
chr1	152000001	235000000	GAIN	chr1	156750610	156800817	PRCC
chr1	152000001	235000000	GAIN	chr1	161314257	161375340	SDHC
chr1	152000001	235000000	GAIN	chr1	162631373	162787400	DDR2
chr1	152000001	235000000	GAIN	chr1	179099327	179229684	ABL2
chr1	152000001	235000000	GAIN	chr1	193121997	193253901	CDC73
chr1	152000001	235000000	GAIN	chr1	198638457	198757476	PTPRC
chr1	152000001	235000000	GAIN	chr1	155185824	155192916	MUC1
chr1	152000001	235000000	GAIN	chr1	164555584	164899296	PBX1
chr1	152000001	235000000	GAIN	chr1	197084128	197146694	ASPM
chr1	235000001	248000000	HETD	chr1	241497603	241519761	FH
chr1	235000001	248000000	HETD	chr1	243488233	243851079	AKT3
chr1	235000001	248000000	HETD	chr1	240775515	241357230	RGS7
chr4	156000001	189000000	HETD	chr4	184627696	184649509	CASP3
chr4	156000001	189000000	HETD	chr4	186587783	186726722	FAT1
chr5	1000001	181000000	AMP	chr5	1253147	1295069	TERT
chr5	1000001	181000000	AMP	chr5	32124704	32174350	GOLPH3
chr5	1000001	181000000	AMP	chr5	32531633	32604079	SUB1
chr5	1000001	181000000	AMP	chr5	35852695	35879603	IL7R
chr5	1000001	181000000	AMP	chr5	69369293	69414801	RAD17
chr5	1000001	181000000	AMP	chr5	150113837	150155872	PDGFRB
chr5	1000001	181000000	AMP	chr5	150401637	150412929	CD74
chr5	1000001	181000000	AMP	chr5	160061801	160119423	PWWP2A
chr5	1000001	181000000	AMP	chr5	171387116	171411137	NPM1
chr5	1000001	181000000	AMP	chr5	177086886	177098144	FGFR4
chr5	1000001	181000000	AMP	chr5	24487100	24644978	CDH10
chr5	1000001	181000000	AMP	chr5	38474963	38608354	LIFR
chr5	1000001	181000000	AMP	chr5	38937919	39074408	RICTOR
chr5	1000001	181000000	AMP	chr5	55935095	55994993	IL6ST
chr5	1000001	181000000	AMP	chr5	56815574	56896152	MAP3K1
chr5	1000001	181000000	AMP	chr5	68215720	68301821	PIK3R1
chr5	1000001	181000000	AMP	chr5	87267888	87391931	RASA1
chr5	1000001	181000000	AMP	chr5	112707498	112846239	APC
chr5	1000001	181000000	AMP	chr5	131949973	132012243	ACSL6
chr5	1000001	181000000	AMP	chr5	132875379	132963634	AFF4
chr5	1000001	181000000	AMP	chr5	132556019	132646344	RAD50
chr5	1000001	181000000	AMP	chr5	138610967	138935034	CTNNA1
chr5	1000001	181000000	AMP	chr5	142770377	143229011	ARHGAP26
chr5	1000001	181000000	AMP	chr5	150053291	150113372	CSF1R
chr5	1000001	181000000	AMP	chr5	157142933	157255191	ITK
chr5	1000001	181000000	AMP	chr5	158695916	159099761	EBF1
chr5	1000001	181000000	AMP	chr5	171309284	171312134	TLX3
chr5	1000001	181000000	AMP	chr5	180601506	180649624	FLT4
chr5	1000001	181000000	AMP	chr5	10971840	11904043	CTNND2
chr5	1000001	181000000	AMP	chr5	31400497	31532196	DROSHA
chr5	1000001	181000000	AMP	chr5	177133025	177300215	NSD1
chr19	1000001	58000000	HETD	chr19	7739994	7747564	CD209
chr19	1000001	58000000	HETD	chr19	13099033	13103161	LYL1
chr19	1000001	58000000	HETD	chr19	33299934	33302564	CEBPA
chr19	1000001	58000000	HETD	chr19	44747705	44760044	BCL3
chr19	1000001	58000000	HETD	chr19	49665142	49673916	BCL2L12
chr19	1000001	58000000	HETD	chr19	54107013	54115675	TFPT
chr19	1000001	58000000	HETD	chr19	1609290	1652605	TCF3
chr19	1000001	58000000	HETD	chr19	3094410	3124004	GNA11
chr19	1000001	58000000	HETD	chr19	4090321	4124129	MAP2K2
chr19	1000001	58000000	HETD	chr19	4360370	4400547	SH3GL1
chr19	1000001	58000000	HETD	chr19	6210379	6279948	MLLT1
chr19	1000001	58000000	HETD	chr19	10486120	10503741	KEAP1
chr19	1000001	58000000	HETD	chr19	12938578	12944489	CALR
chr19	1000001	58000000	HETD	chr19	14091688	14118084	PRKACA
chr19	1000001	58000000	HETD	chr19	14514770	14529770	DNAJB1
